frame,timestamp_ms,landmark_id,x_norm,y_norm,z_norm,visibility,x_px,y_px
23,766,22,0.8570201992988586,0.47873637080192566,0.06603461503982544,0.4965638220310211,822,258
23,766,23,0.9621008634567261,0.5540624856948853,-0.04052713140845299,0.9993813633918762,923,299
23,766,24,0.9483898282051086,0.5477813482284546,0.040381234139204025,0.9993809461593628,910,295
23,766,25,0.9087288975715637,0.6562328934669495,-0.0264060590416193,0.9756458401679993,872,354
23,766,26,0.9448515772819519,0.6500042080879211,0.04002134129405022,0.960742175579071,907,351
23,766,27,0.8725272417068481,0.7862698435783386,0.023683959618210793,0.9923486113548279,837,424
23,766,28,0.9869291186332703,0.7395298480987549,0.11292171478271484,0.9791034460067749,947,399
23,766,29,0.8781841397285461,0.8177503943443298,0.02630460076034069,0.9725338220596313,843,441
23,766,30,0.9972069263458252,0.7460455298423767,0.11932608485221863,0.9562343955039978,957,402
23,766,31,0.8388474583625793,0.8072742819786072,-0.016571488231420517,0.9836908578872681,805,435
23,766,32,0.9741052985191345,0.7998687624931335,0.08870181441307068,0.960770845413208,935,431
24,800,0,0.9146261215209961,0.31310132145881653,-0.21310880780220032,0.9955750107765198,878,169
24,800,1,0.919452965259552,0.3011568486690521,-0.21536269783973694,0.9946441054344177,882,162
24,800,2,0.9217450618743896,0.3008541762828827,-0.21557499468326569,0.9955684542655945,884,162
24,800,3,0.9241816997528076,0.30070462822914124,-0.21552340686321259,0.9964454770088196,887,162
24,800,4,0.913177490234375,0.2998403310775757,-0.20100659132003784,0.9958950877189636,876,161
24,800,5,0.9111612439155579,0.29854488372802734,-0.20126160979270935,0.9970232248306274,874,161
24,800,6,0.9091319441795349,0.29742681980133057,-0.2014077603816986,0.9972155094146729,872,160
24,800,7,0.9305394887924194,0.30119195580482483,-0.19008977711200714,0.9977744817733765,893,162
24,800,8,0.9099544286727905,0.2977478802204132,-0.1332785189151764,0.9955298900604248,873,160
24,800,9,0.9179688692092896,0.32162246108055115,-0.19907601177692413,0.9964954853057861,881,173
24,800,10,0.9120038747787476,0.32015103101730347,-0.18156366050243378,0.9955841898918152,875,172
24,800,11,0.9536980390548706,0.3698602616786957,-0.18840517103672028,0.9995243549346924,915,199
24,800,12,0.9045080542564392,0.3612498939037323,-0.022525930777192116,0.9981918334960938,868,195
24,800,13,0.9758867621421814,0.46447065472602844,-0.18959131836891174,0.7040949463844299,936,250
24,800,14,0.8919883966445923,0.4381323456764221,0.06331756711006165,0.43406254053115845,856,236
24,800,15,0.9917019009590149,0.5537880659103394,-0.18837139010429382,0.409498393535614,952,299
24,800,16,0.858511745929718,0.47595304250717163,0.09045194089412689,0.5077023506164551,824,257
24,800,17,0.9956601858139038,0.5791947245597839,-0.19735996425151825,0.3965146243572235,955,312
24,800,18,0.8482221364974976,0.48819980025291443,0.09992644935846329,0.5064116716384888,814,263
24,800,19,0.9904047846794128,0.5848243832588196,-0.20901036262512207,0.41102415323257446,950,315
24,800,20,0.8449920415878296,0.4847774803638458,0.0765327736735344,0.5207352042198181,811,261
24,800,21,0.9867703318595886,0.5782261490821838,-0.1913885474205017,0.42281538248062134,947,312
24,800,22,0.8493412137031555,0.48070821166038513,0.08094637095928192,0.5413411259651184,815,259
24,800,23,0.9396598935127258,0.5524765849113464,-0.05596322938799858,0.9994382262229919,902,298
24,800,24,0.9244939684867859,0.5473412275314331,0.05583519488573074,0.9994341731071472,887,295
24,800,25,0.8912294507026672,0.656279981136322,-0.060700759291648865,0.9779753684997559,855,354
24,800,26,0.9254798293113708,0.6487846374511719,0.09158249199390411,0.9629700779914856,888,350
24,800,27,0.8725131154060364,0.7871836423873901,-0.01066477783024311,0.9930697679519653,837,425
24,800,28,0.9765979647636414,0.7336438894271851,0.1762872040271759,0.9804428219795227,937,396
24,800,29,0.8782898187637329,0.8172194361686707,-0.008453444577753544,0.9751100540161133,843,441
24,800,30,0.9917157292366028,0.7324355244636536,0.1841091811656952,0.9597998261451721,952,395
24,800,31,0.8388054966926575,0.8095600008964539,-0.05944327637553215,0.9852551221847534,805,437
24,800,32,0.969887912273407,0.7891441583633423,0.1626855731010437,0.9639058709144592,931,426
25,833,0,0.9124704003334045,0.3166308104991913,-0.21128255128860474,0.9960011839866638,875,170
25,833,1,0.9170390367507935,0.30447834730148315,-0.2121262401342392,0.9951590299606323,880,164
25,833,2,0.9194870591163635,0.30388450622558594,-0.21235352754592896,0.9959942102432251,882,164
25,833,3,0.921995997428894,0.3034919202327728,-0.21230743825435638,0.9967822432518005,885,163
25,833,4,0.9104453921318054,0.303207665681839,-0.20050545036792755,0.9962913990020752,874,163
25,833,5,0.9081650376319885,0.30169519782066345,-0.20074506103992462,0.9973106384277344,871,162
25,833,6,0.9058536291122437,0.3003184497356415,-0.2008841335773468,0.9974834322929382,869,162
25,833,7,0.9294760823249817,0.30186599493026733,-0.18223215639591217,0.997982919216156,892,163
25,833,8,0.9061828851699829,0.29822492599487305,-0.12323199212551117,0.9959580302238464,869,161
25,833,9,0.9163731932640076,0.32390719652175903,-0.19612522423267365,0.99680495262146,879,174
25,833,10,0.9098813533782959,0.3229312598705292,-0.18040138483047485,0.9959805011749268,873,174
25,833,11,0.9527233839035034,0.37024882435798645,-0.16807599365711212,0.999555766582489,914,199
25,833,12,0.9026572108268738,0.3596111834049225,-0.022588379681110382,0.9983404874801636,866,194
25,833,13,0.9742905497550964,0.4701040983200073,-0.15106497704982758,0.7322494983673096,935,253
25,833,14,0.8900254964828491,0.4357323944568634,0.05988367274403572,0.4512810707092285,854,235
25,833,15,0.9896153211593628,0.5581417083740234,-0.13788443803787231,0.46204501390457153,950,301
25,833,16,0.8579540252685547,0.47583872079849243,0.08399225026369095,0.5522553324699402,823,256
25,833,17,0.9948044419288635,0.585494339466095,-0.1409541815519333,0.44733303785324097,955,316
25,833,18,0.8470494151115417,0.4884743094444275,0.0917227491736412,0.5504866242408752,813,263
25,833,19,0.9895245432853699,0.5887165665626526,-0.1565151959657669,0.46147334575653076,949,317
25,833,20,0.8433899283409119,0.48569488525390625,0.06865327805280685,0.5636847615242004,809,262
25,833,21,0.9855639338493347,0.5804704427719116,-0.14221256971359253,0.47195449471473694,946,313
25,833,22,0.848855197429657,0.4813613295555115,0.07477457076311111,0.5820186734199524,814,259
25,833,23,0.9306818246841431,0.5509997010231018,-0.05120853707194328,0.9994905591011047,893,297
25,833,24,0.9120378494262695,0.5435829758644104,0.051076509058475494,0.9994862079620361,875,293
25,833,25,0.8876710534095764,0.6597306132316589,-0.057120565325021744,0.9798446893692017,852,356
25,833,26,0.9118232727050781,0.6488150954246521,0.05045047774910927,0.9645200967788696,875,350
25,833,27,0.872226893901825,0.7882431745529175,-0.01785260997712612,0.9936915636062622,837,425
25,833,28,0.9723638296127319,0.7331038117408752,0.15230736136436462,0.9814649820327759,933,395
25,833,29,0.8781901001930237,0.8179778456687927,-0.016878515481948853,0.9773120284080505,843,441
25,833,30,0.9891694188117981,0.7315893173217773,0.17511752247810364,0.9626811146736145,949,395
25,833,31,0.8363398313522339,0.8126155138015747,-0.07924291491508484,0.9866462349891663,802,438
25,833,32,0.9674591422080994,0.789627194404602,0.1369926929473877,0.9667826890945435,928,426
26,866,0,0.8982264995574951,0.3157910704612732,-0.13970783352851868,0.9963516592979431,862,170
26,866,1,0.9017373919487,0.30411210656166077,-0.13994616270065308,0.9955849051475525,865,164
26,866,2,0.9041783213615417,0.303758442401886,-0.14010445773601532,0.9963498115539551,868,164
26,866,3,0.9067980647087097,0.30297496914863586,-0.14003880321979523,0.9970600008964539,870,163
26,866,4,0.8971198797225952,0.3023379147052765,-0.1251148283481598,0.9966077208518982,861,163
26,866,5,0.8959022760391235,0.30098816752433777,-0.1253305822610855,0.9975377321243286,860,162
26,866,6,0.8945422768592834,0.2998397648334503,-0.12544038891792297,0.9976881742477417,858,161
26,866,7,0.9164238572120667,0.3010300397872925,-0.1097400113940239,0.9981531500816345,879,162
26,866,8,0.8973250985145569,0.2982093393802643,-0.04226086661219597,0.9962595701217651,861,161
26,866,9,0.9031646251678467,0.3236643075942993,-0.12473324686288834,0.997023344039917,867,174
26,866,10,0.8975159525871277,0.3226415812969208,-0.10644309222698212,0.9962199926376343,861,174
26,866,11,0.9387744069099426,0.3637116551399231,-0.11200711131095886,0.9995948672294617,901,196
26,866,12,0.8957355618476868,0.35567185282707214,0.04830695316195488,0.9984392523765564,859,192
26,866,13,0.9550943374633789,0.46277496218681335,-0.14321638643741608,0.7585271000862122,916,249
26,866,14,0.8805385231971741,0.43505963683128357,0.07908736169338226,0.43670016527175903,845,234
26,866,15,0.9679543375968933,0.5496307015419006,-0.1631494164466858,0.5149939656257629,929,296
26,866,16,0.8543495535850525,0.48136934638023376,0.03545485809445381,0.5793961882591248,820,259
26,866,17,0.9750659465789795,0.5733676552772522,-0.17771784961223602,0.5012320876121521,936,309
26,866,18,0.8426269292831421,0.4993228018283844,0.026633458212018013,0.5796285271644592,808,269
26,866,19,0.9680919051170349,0.5780032873153687,-0.19195853173732758,0.5141462683677673,929,312
26,866,20,0.8403164148330688,0.4975408613681793,0.002576044760644436,0.5931169986724854,806,268
26,866,21,0.9638901948928833,0.5724119544029236,-0.1684342324733734,0.5232864618301392,925,309
26,866,22,0.8463394641876221,0.4913851022720337,0.02205946482717991,0.6096369028091431,812,265
26,866,23,0.9163264632225037,0.54434734582901,-0.05711456760764122,0.9995384216308594,879,293
26,866,24,0.8952612280845642,0.5328691005706787,0.05699613317847252,0.9995310306549072,859,287
26,866,25,0.8839330077171326,0.6595557928085327,-0.08313807845115662,0.9815181493759155,848,356
26,866,26,0.8927593231201172,0.6487821340560913,0.04126667603850365,0.9632354974746704,857,350
26,866,27,0.8720239400863647,0.7887135148048401,-0.0800374448299408,0.9942656755447388,837,425
26,866,28,0.9552457928657532,0.7310775518417358,0.10659804940223694,0.9814521670341492,917,394
26,866,29,0.8784487843513489,0.8181304931640625,-0.08381951600313187,0.9792150855064392,843,441
26,866,30,0.9744989275932312,0.7312566041946411,0.11044033616781235,0.964151918888092,935,394
26,866,31,0.835950493812561,0.8147187232971191,-0.16641072928905487,0.9879186153411865,802,439
26,866,32,0.952763557434082,0.7893343567848206,0.05668637901544571,0.9690018892288208,914,426
27,900,0,0.8963871002197266,0.31390225887298584,-0.14995476603507996,0.9965735077857971,860,169
27,900,1,0.9010624289512634,0.2998020350933075,-0.1495775431394577,0.9958546161651611,865,161
27,900,2,0.9034245610237122,0.29888132214546204,-0.1497400552034378,0.9965741634368896,867,161
27,900,3,0.9064146280288696,0.2979587912559509,-0.149683877825737,0.9972169995307922,870,160
27,900,4,0.8960657715797424,0.2999970018863678,-0.1353987604379654,0.9968153238296509,860,161
27,900,5,0.8948938846588135,0.299017995595932,-0.13562315702438354,0.997688353061676,859,161
27,900,6,0.8935643434524536,0.29821276664733887,-0.13576063513755798,0.9978275895118713,857,161
27,900,7,0.9143205285072327,0.29821792244911194,-0.1172979548573494,0.9982532262802124,877,161
27,900,8,0.8964334726333618,0.29689860343933105,-0.05211623013019562,0.9964625835418701,860,160
27,900,9,0.9020479321479797,0.32064276933670044,-0.13443118333816528,0.9971648454666138,865,173
27,900,10,0.8961617946624756,0.32106447219848633,-0.11693444103002548,0.9963849782943726,860,173
27,900,11,0.9361169934272766,0.3639247715473175,-0.11281373351812363,0.9996248483657837,898,196
27,900,12,0.8936922550201416,0.3561406135559082,0.03712186962366104,0.9985322952270508,857,192
27,900,13,0.952747642993927,0.46221816539764404,-0.13709057867527008,0.7813611030578613,914,249
27,900,14,0.8780749440193176,0.4351373314857483,0.07104526460170746,0.42603248357772827,842,234
27,900,15,0.9649418592453003,0.5476165413856506,-0.17309290170669556,0.5614013075828552,926,295
27,900,16,0.8514077663421631,0.4872565269470215,0.009132183156907558,0.6086939573287964,817,263
27,900,17,0.9711925387382507,0.570210874080658,-0.19023236632347107,0.5479331612586975,932,307
27,900,18,0.8409848809242249,0.5055820941925049,-0.0011027423897758126,0.6096956133842468,807,273
27,900,19,0.9657185077667236,0.5739012360572815,-0.20646920800209045,0.5600118041038513,927,309
27,900,20,0.8391046524047852,0.5036681890487671,-0.025781506672501564,0.6231905221939087,805,271
27,900,21,0.9623489379882812,0.5712075233459473,-0.17957429587841034,0.5675516724586487,923,308
27,900,22,0.844268798828125,0.49832797050476074,-0.003935598768293858,0.6374873518943787,810,269
27,900,23,0.9178981781005859,0.5394909977912903,-0.056034550070762634,0.9995797276496887,881,291
27,900,24,0.8946462869644165,0.5296235084533691,0.055913668125867844,0.9995698928833008,858,285
27,900,25,0.8820591568946838,0.6592702865600586,-0.08528683334589005,0.9827737212181091,846,356
27,900,26,0.8911927342414856,0.6479828953742981,0.038336314260959625,0.9599582552909851,855,349
27,900,27,0.8716617226600647,0.7892572283744812,-0.06357014924287796,0.994701623916626,836,426
27,900,28,0.9535579681396484,0.7301359176635742,0.10345948487520218,0.979927659034729,915,394
27,900,29,0.8786430954933167,0.8201958537101746,-0.0654565691947937,0.9802401065826416,843,442
27,900,30,0.9709463715553284,0.7309963703155518,0.1082351952791214,0.9631659984588623,932,394
27,900,31,0.8340005874633789,0.8165633678436279,-0.1544841080904007,0.9889582991600037,800,440
27,900,32,0.9475829601287842,0.7886959910392761,0.055914826691150665,0.9698846340179443,909,425
28,933,0,0.8845666646957397,0.29995858669281006,-0.16177567839622498,0.9968496561050415,849,161
28,933,1,0.8886086344718933,0.2876630425453186,-0.1540326029062271,0.9961943030357361,853,155
28,933,2,0.8906849026679993,0.28733882308006287,-0.15438364446163177,0.996857225894928,855,155
28,933,3,0.8932210803031921,0.2869282364845276,-0.15434306859970093,0.9974402785301208,857,154
28,933,4,0.883759617805481,0.28723764419555664,-0.15462075173854828,0.9970648884773254,848,155
28,933,5,0.8823584914207458,0.28676173090934753,-0.15490296483039856,0.9978652596473694,847,154
28,933,6,0.88075852394104,0.28629177808761597,-0.15508396923542023,0.9979901909828186,845,154
28,933,7,0.9014174938201904,0.28946495056152344,-0.13981617987155914,0.9983969330787659,865,156
28,933,8,0.8835146427154541,0.2883545160293579,-0.08363194763660431,0.99671870470047,848,155
28,933,9,0.8895221948623657,0.30902397632598877,-0.13626132905483246,0.997383177280426,853,166
28,933,10,0.8837757110595703,0.3093288242816925,-0.1380164921283722,0.9966472387313843,848,167
28,933,11,0.9249784350395203,0.35778889060020447,-0.14771346747875214,0.999657928943634,887,193
28,933,12,0.8815692067146301,0.3511207401752472,0.010178610682487488,0.9986247420310974,846,189
28,933,13,0.9352645874023438,0.463736355304718,-0.1730595976114273,0.8026760816574097,897,250
28,933,14,0.8716800808906555,0.4367501437664032,0.059114497154951096,0.4125175476074219,836,235
28,933,15,0.94378662109375,0.5557360053062439,-0.2076065093278885,0.6040939688682556,906,300
28,933,16,0.8456655740737915,0.4941692650318146,-0.004714365117251873,0.630840539932251,811,266
28,933,17,0.9516162276268005,0.5766380429267883,-0.22528360784053802,0.5911815762519836,913,311
28,933,18,0.8359147906303406,0.5190017223358154,-0.011761517263948917,0.6334204077720642,802,280
28,933,19,0.9447831511497498,0.5812691450119019,-0.23955273628234863,0.6023115515708923,906,313
28,933,20,0.833249032497406,0.5183274149894714,-0.036745306104421616,0.6473322510719299,799,279
28,933,21,0.9407569766044617,0.5753031373023987,-0.21295049786567688,0.6085824370384216,903,310
28,933,22,0.8380556702613831,0.5097360610961914,-0.017327355220913887,0.6598372459411621,804,275
28,933,23,0.9063876867294312,0.537885308265686,-0.05765596777200699,0.9996184706687927,870,290
28,933,24,0.8839351534843445,0.5279509425163269,0.057543810456991196,0.9996066093444824,848,285
28,933,25,0.8769444823265076,0.6590423583984375,-0.07710710912942886,0.9842575192451477,841,355
28,933,26,0.8783566951751709,0.6457679271697998,0.0666838064789772,0.9571638703346252,843,348
28,933,27,0.8716404438018799,0.7892404198646545,-0.03495175018906593,0.9951728582382202,836,426
28,933,28,0.9352060556411743,0.7278155088424683,0.14601877331733704,0.9793680906295776,897,393
28,933,29,0.8787394165992737,0.8201571106910706,-0.034461963921785355,0.9817134737968445,843,442
28,933,30,0.9525583982467651,0.727381706237793,0.15247246623039246,0.9627166390419006,914,392
28,933,31,0.8336339592933655,0.8169595003128052,-0.11484383046627045,0.9899889826774597,800,441
28,933,32,0.9244664907455444,0.7873984575271606,0.10544642060995102,0.9712557196617126,887,425
29,966,0,0.8841953873634338,0.2961474061012268,-0.190158411860466,0.9971356391906738,848,159
29,966,1,0.8889686465263367,0.28264734148979187,-0.18849493563175201,0.9965459704399109,853,152
29,966,2,0.8915621042251587,0.28255558013916016,-0.1887030452489853,0.9971466064453125,855,152
29,966,3,0.8941603899002075,0.2825682759284973,-0.18864211440086365,0.9976723790168762,858,152
29,966,4,0.8830664157867432,0.28243017196655273,-0.174717977643013,0.9973333477973938,847,152
29,966,5,0.8814595937728882,0.28223589062690735,-0.1749272346496582,0.9980584979057312,846,152
29,966,6,0.8797526955604553,0.2820983827114105,-0.17504945397377014,0.9981712102890015,844,152
29,966,7,0.9018186330795288,0.2862412929534912,-0.1589561551809311,0.9985419511795044,865,154
29,966,8,0.8822816014289856,0.2856003940105438,-0.09295971691608429,0.997005820274353,846,154
29,966,9,0.8900926113128662,0.306401789188385,-0.17144955694675446,0.9976120591163635,854,165
29,966,10,0.8831285238265991,0.3064819574356079,-0.15406589210033417,0.9969357252120972,847,165
29,966,11,0.9228288531303406,0.3565499782562256,-0.1626296490430832,0.9996879696846008,885,192
29,966,12,0.880357563495636,0.3508247137069702,0.005943989381194115,0.9987271428108215,845,189
29,966,13,0.9336220622062683,0.465757817029953,-0.19246162474155426,0.8213432431221008,896,251
29,966,14,0.8722613453865051,0.4384302794933319,0.05878050625324249,0.3964751660823822,837,236
29,966,15,0.941221296787262,0.55582594871521,-0.24250127375125885,0.641359269618988,903,300
29,966,16,0.845151960849762,0.49699634313583374,-0.02373703196644783,0.6536564826965332,811,268
29,966,17,0.947651207447052,0.57883620262146,-0.2642015516757965,0.6286592483520508,909,312
29,966,18,0.835857093334198,0.5224507451057434,-0.0334102138876915,0.6587299704551697,802,282
29,966,19,0.9406355023384094,0.58339923620224,-0.2780546247959137,0.6390736103057861,903,315
29,966,20,0.8334612250328064,0.5207829475402832,-0.05879954621195793,0.672480046749115,800,281
29,966,21,0.9365672469139099,0.5758049488067627,-0.24805684387683868,0.6436975002288818,899,310
29,966,22,0.8379072546958923,0.5115880370140076,-0.03676407039165497,0.6825730204582214,804,276
29,966,23,0.9036632180213928,0.5373069643974304,-0.06010229140520096,0.9996538758277893,867,290
29,966,24,0.8827779293060303,0.5284051895141602,0.05999589338898659,0.9996414184570312,847,285
29,966,25,0.8756448030471802,0.6589438319206238,-0.0749845877289772,0.9856446385383606,840,355
29,966,26,0.8785439133644104,0.6440042853355408,0.08428039401769638,0.9560944437980652,843,347
29,966,27,0.8717244863510132,0.7889326810836792,-0.021152036264538765,0.9956104755401611,836,426
29,966,28,0.9325031638145447,0.7265585064888,0.1708216667175293,0.979653000831604,895,392
29,966,29,0.8793482184410095,0.81959068775177,-0.0206711795181036,0.9831466674804688,844,442
29,966,30,0.949167788028717,0.725675642490387,0.17802280187606812,0.9632616639137268,911,391
29,966,31,0.8336466550827026,0.8178847432136536,-0.09673946350812912,0.9909328818321228,800,441
29,966,32,0.9220923781394958,0.7869263291358948,0.12968410551548004,0.9729250073432922,885,424
30,1000,0,0.8709064722061157,0.2914380431175232,-0.17096281051635742,0.9972895383834839,836,157
30,1000,1,0.8752228021621704,0.2798662483692169,-0.17320461571216583,0.9967669248580933,840,151
30,1000,2,0.8775398135185242,0.27972882986068726,-0.17338205873966217,0.9973196387290955,842,151
30,1000,3,0.8798505663871765,0.27962809801101685,-0.17333747446537018,0.9978117346763611,844,150
30,1000,4,0.8698629140853882,0.27911004424095154,-0.15621313452720642,0.9974854588508606,835,150
30,1000,5,0.868268609046936,0.27854418754577637,-0.15641967952251434,0.9981509447097778,833,150
30,1000,6,0.8665304780006409,0.27794310450553894,-0.15654803812503815,0.9982642531394958,831,150
30,1000,7,0.8872379660606384,0.28230246901512146,-0.14956091344356537,0.9986278414726257,851,152
30,1000,8,0.8689958453178406,0.28048479557037354,-0.07208088040351868,0.9971380829811096,834,151
30,1000,9,0.8755388259887695,0.3011358976364136,-0.15740087628364563,0.9977568984031677,840,162
30,1000,10,0.8696959018707275,0.30145734548568726,-0.13631746172904968,0.9970993995666504,834,162
30,1000,11,0.9114612340927124,0.351803183555603,-0.1592365950345993,0.9997150301933289,875,189
30,1000,12,0.8679140210151672,0.3472518026828766,0.025234432891011238,0.9988095164299011,833,187
30,1000,13,0.9164057374000549,0.45888566970825195,-0.1750924438238144,0.8379684090614319,879,247
30,1000,14,0.8618177771568298,0.440327912569046,0.05859564244747162,0.37829798460006714,827,237
30,1000,15,0.9135500192642212,0.5548825263977051,-0.20688386261463165,0.6747109889984131,877,299
30,1000,16,0.8444083333015442,0.5076869130134583,-0.014724476262927055,0.6683285236358643,810,274
30,1000,17,0.9192309975624084,0.576895534992218,-0.22619257867336273,0.6621352434158325,882,311
30,1000,18,0.8380773663520813,0.5358583927154541,-0.025890612974762917,0.6763191819190979,804,289
30,1000,19,0.9097896814346313,0.5807664394378662,-0.2389654815196991,0.6718472838401794,873,313
30,1000,20,0.8357389569282532,0.5366237759590149,-0.04967061057686806,0.6903547644615173,802,289
30,1000,21,0.9061285257339478,0.5741642117500305,-0.21111765503883362,0.6744151711463928,869,310
